Meta Data
Label,Value,
Date,8/12/2024
Profile,HillsAndValleys
ScanDuration,22.3267 s
ScanLength,1004.39 µm
ScanResolution,0.149976 µm
ScanType,Standard Scan
StylusForce,5 mg
StylusScanRange,6.5 µm
StylusType,Radius: 2 μm
Time,12:25:01 PM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.14997610862268,-5.48696180737311,,
0.29995221724536,-6.86431806317914,,
0.44992832586804,-11.1593649799137,,
0.599904434490721,-12.0009003833211,,
0.749880543113401,-11.6158779080243,,
0.899856651736081,-13.0867690750164,,
1.04983276035876,-14.5609031244869,,
1.19980886898144,-15.5941731703418,,
1.34978497760412,-13.0563882123641,,
1.4997610862268,-13.8899480556851,,
1.64973719484948,-10.6369069891196,,
1.79971330347216,-15.0485086168541,,
1.94968941209484,-10.6874671642053,,
2.09966552071752,-12.8643189180531,,
2.2496416293402,-8.46607933691537,,
2.39961773796288,-11.5044930525977,,
2.54959384658556,-8.54504389127201,,
2.69956995520824,-8.65879063454893,,
2.84954606383092,-4.65618402979976,,
2.9995221724536,-3.13937227414316,,
3.14949828107628,-0.439264755974499,,
3.29947438969896,2.80731237223081,,
3.44945049832164,3.18004968122862,,
3.59942660694432,8.24326701369336,,
3.749402715567,8.40645756111488,,
3.89937882418968,12.9427228523446,,
4.04935493281236,8.43361641127698,,
4.19933104143504,11.2101125452515,,
4.34930715005772,7.58053212638019,,
4.4992832586804,7.43199331307576,,
4.64925936730308,2.90896350127305,,
4.79923547592576,4.48446825348072,,
4.94921158454845,4.83764434473037,,
5.09918769317113,2.58981136004031,,
5.24916380179381,2.55897065652545,,
5.39913991041649,0.58365582231356,,
5.54911601903917,2.52535936772541,,
5.69909212766185,0.626894121066666,,
5.84906823628453,3.13044544123139,,
5.99904434490721,0.699448342705161,,
6.14902045352989,3.002664584548,,
6.29899656215257,2.20090459829766,,
6.44897267077525,4.11925994079154,,
6.59894877939793,-0.704224437817174,,
6.74892488802061,-1.52662127410073,,
6.89890099664329,-4.94302677129445,,
7.04887710526597,-5.10175872275417,,
7.19885321388865,-6.67832779536796,,
7.34882932251133,-7.58623650250033,,
7.49880543113401,-9.0848883953043,,
7.64878153975669,-12.9850020200974,,
7.79875764837937,-12.5329495349534,,
7.94873375700205,-15.0582253023197,,
8.09870986562473,-14.1738144224914,,
8.24868597424741,-20.1782793676895,,
8.39866208287009,-18.2606657182644,,
8.54863819149277,-20.4930815444555,,
8.69861430011545,-18.6234033853873,,
8.84859040873813,-20.1538870751407,,
8.99856651736081,-20.1518918063231,,
9.14854262598349,-19.071917731846,,
9.29851873460617,-17.9995138194837,,
9.44849484322885,-18.2202457611458,,
9.59847095185153,-19.2222904019528,,
9.74844706047421,-20.008412969139,,
9.89842316909689,-21.3020222244224,,
10.0483992777196,-19.5195366161592,,
10.1983753863423,-21.8571147211031,,
10.3483514949649,-20.5739844477125,,
10.4983276035876,-24.9431877862982,,
10.6483037122103,-21.4552344168366,,
10.798279820833,-24.5873370917048,,
10.9482559294557,-23.1288901675824,,
11.0982320380783,-25.7585237839584,,
11.248208146701,-24.0173257588292,,
11.3981842553237,-25.1742313758749,,
11.5481603639464,-22.7652097991368,,
11.6981364725691,-22.9372415962469,,
11.8481125811917,-22.7539598258856,,
11.9980886898144,-19.4828899349453,,
12.1480647984371,-17.0693172679803,,
12.2980409070598,-11.3376151300503,,
12.4480170156825,-10.5923248578501,,
12.5979931243051,-4.46731851717774,,
12.7479692329278,-4.17054638537033,,
12.8979453415505,-2.04671212253686,,
13.0479214501732,-7.42279607477728,,
13.1978975587959,-6.93049583326229,,
13.3478736674185,-8.8131823499162,,
13.4978497760412,-8.09882881821284,,
13.6478258846639,-9.83608252772603,,
13.7978019932866,-11.240232458831,,
13.9477781019093,-10.5209808781883,,
14.0977542105319,-12.9231548074568,,
14.2477303191546,-10.4893696721383,,
14.3977064277773,-12.4824838768992,,
14.5476825364,-11.1797547353406,,
14.6976586450227,-13.6827704142887,,
14.8476347536453,-11.9161856705072,,
14.997610862268,-11.9281028203474,,
15.1475869708907,-10.2664858699915,,
15.2975630795134,-11.2495136436612,,
15.4475391881361,-9.89998987849585,,
