Meta Data
Label,Value,
Date,8/12/2024
Profile,HillsAndValleys
ScanDuration,14.8833 s
ScanLength,446.29 µm
ScanResolution,0.0999754 µm
ScanType,Standard Scan
StylusForce,10 mg
StylusScanRange,6.5 µm
StylusType,Radius: 2 μm
Time,11:49:41 AM


Data Leveling Position
R Cursor Position,NaN µm
R Cursor Width,0 µm
M Cursor Position,NaN µm
M Cursor Width,0 µm


Data
Lateral(µm),Total Profile(Å),,
0,0,,
0.0999753584113631,-1.22390070784166,,
0.199950716822726,-2.04746424968218,,
0.299926075234089,-2.14373092107524,,
0.399901433645452,-0.798551709738687,,
0.499876792056815,-2.77764604581811,,
0.599852150468179,-3.96658816723292,,
0.699827508879542,-4.01672134419082,,
0.799802867290905,-3.75865945538331,,
0.899778225702268,-3.36482675828317,,
0.999753584113631,-4.49944126847128,,
1.09972894252499,-4.37490352901199,,
1.19970430093636,-5.37596086903783,,
1.29967965934772,-5.32575781380181,,
1.39965501775908,-3.88689407245911,,
1.49963037617045,-5.12112572575476,,
1.59960573458181,-5.42195219412224,,
1.69958109299317,-3.69357927924696,,
1.79955645140454,-2.48445002166523,,
1.8995318098159,-2.70155237464648,,
1.99950716822726,-3.93525624918862,,
2.09948252663863,-3.896483175231,,
2.19945788504999,-3.67268002407294,,
2.29943324346135,-3.6866459475411,,
2.39940860187271,-3.61932280133895,,
2.49938396028408,-5.55648816290885,,
2.59935931869544,-6.50575472726447,,
2.6993346771068,-7.03974467373916,,
2.79931003551817,-7.16821011266187,,
2.89928539392953,-9.20705344343162,,
2.99926075234089,-11.5303539766475,,
3.09923611075226,-12.9978114078457,,
3.19921146916362,-13.3310341078567,,
3.29918682757498,-14.2136953778777,,
3.39916218598635,-14.8605844274138,,
3.49913754439771,-14.8376015761676,,
3.59911290280907,-14.8841871966562,,
3.69908826122043,-14.2703284086441,,
3.7990636196318,-13.2833754499321,,
3.89903897804316,-14.5334709084108,,
3.99901433645452,-13.766483972434,,
4.09898969486589,-14.0661945839928,,
4.19896505327725,-14.9511942151371,,
4.29894041168861,-12.9450283484796,,
4.39891577009998,-13.4501929333777,,
4.49889112851134,-12.7895200654568,,
4.5988664869227,-11.4518492477064,,
4.69884184533407,-11.9103335049306,,
4.79881720374543,-11.1944492506504,,
4.89879256215679,-12.8007319984208,,
4.99876792056816,-12.904955876325,,
5.09874327897952,-11.7215499842763,,
5.19871863739088,-11.1031567334999,,
5.29869399580224,-10.0775058856361,,
5.39866935421361,-10.1964333784276,,
5.49864471262497,-8.73731670434784,,
5.59862007103633,-7.88428431403988,,
5.6985954294477,-7.26565478909707,,
5.79857078785906,-7.98704082162054,,
5.89854614627042,-9.3393302086859,,
5.99852150468179,-9.36416672299353,,
6.09849686309315,-9.10736797167082,,
6.19847222150451,-10.2064171031904,,
6.29844757991587,-11.6425839161251,,
6.39842293832724,-10.7914066202859,,
6.4983982967386,-10.4970540010375,,
6.59837365514996,-10.3350681294061,,
6.69834901356133,-10.7334588724571,,
6.79832437197269,-11.9785549510912,,
6.89829973038405,-11.9022189024029,,
6.99827508879542,-12.4864333385084,,
7.09825044720678,-12.1247542387667,,
7.19822580561814,-11.8450647342369,,
7.29820116402951,-14.0059129775037,,
7.39817652244087,-14.2073262899304,,
7.49815188085223,-14.8747412178896,,
7.5981272392636,-15.5044888806012,,
7.69810259767496,-16.4424002822102,,
7.79807795608632,-17.3972086672297,,
7.89805331449768,-16.6655076531899,,
7.99802867290905,-17.6448609865497,,
8.09800403132041,-17.6261219811377,,
8.19797938973177,-16.8508275214566,,
8.29795474814314,-18.3016830911966,,
8.3979301065545,-18.3875273524803,,
8.49790546496586,-19.0784736054483,,
8.59788082337723,-20.1308354849393,,
8.69785618178859,-21.118501092145,,
8.79783154019995,-21.4574567054155,,
8.89780689861132,-20.5665681467263,,
8.99778225702268,-20.9529939987011,,
9.09775761543404,-21.3714806783662,,
9.1977329738454,-20.8551910233391,,
9.29770833225677,-21.097864543907,,
9.39768369066813,-19.2784514869467,,
9.49765904907949,-18.1315768643864,,
9.59763440749086,-16.3406416998392,,
9.69760976590222,-16.1065799949709,,
9.79758512431358,-13.5661734235098,,
9.89756048272495,-13.0152602628167,,
9.99753584113631,-12.5344989575649,,
10.0975111995477,-11.0843042197374,,
10.197486557959,-10.5522513058545,,
10.2974619163704,-8.44946554864104,,
10.3974372747818,-8.08567008691692,,
10.4974126331931,-7.78944462412121,,
10.5973879916045,-6.6619298510864,,
10.6973633500159,-6.59499291862064,,
10.7973387084272,-6.47476931468579,,
10.8973140668386,-6.25399401001753,,
10.9972894252499,-6.26969945342999,,
11.0972647836613,-4.9631762762763,,
11.1972401420727,-4.96507029980377,,
11.297215500484,-4.29307907384781,,
11.3971908588954,-3.17117122614806,,
11.4971662173068,-3.90457297955459,,
11.5971415757181,-2.59431861715852,,
11.6971169341295,-2.08701427982557,,
11.7970922925408,-1.67536500539259,,
11.8970676509522,-1.35677711086924,,
11.9970430093636,-1.37586121483449,,
12.0970183677749,-0.576041080179923,,
12.1969937261863,0.943285201468342,,
12.2969690845977,1.24831029102529,,
12.396944443009,0.530997539208467,,
12.4969198014204,1.74204493819388,,
12.5968951598318,1.78849555030166,,
12.6968705182431,2.65076456674555,,
12.7968458766545,3.44591078074,,
12.8968212350658,4.62163177872489,,
12.9967965934772,4.21056155858162,,
13.0967719518886,3.66072283035352,,
13.1967473102999,4.91260633927041,,
13.2967226687113,3.30516902231108,,
13.3966980271227,3.72814487335734,,
13.496673385534,3.11926677348566,,
13.5966487439454,4.37861032375111,,
13.6966241023567,3.85952456002866,,
13.7965994607681,2.24878357068559,,
13.8965748191795,3.53415818297406,,
13.9965501775908,3.50161299069346,,
14.0965255360022,2.95701543572721,,
14.1965008944136,3.30419153795544,,
14.2964762528249,3.30631686027379,,
14.3964516112363,3.4450584562853,,
14.4964269696476,3.58938237859482,,
14.596402328059,3.72839392395698,,
14.6963776864704,3.09167489809898,,
14.7963530448817,3.45457068281738,,
14.8963284032931,3.46076153585146,,
14.9963037617045,3.84443934671539,,
15.0962791201158,3.83373535016521,,
15.1962544785272,3.13786649440799,,
15.2962298369386,3.26885032441664,,
15.3962051953499,3.74196683197486,,
15.4961805537613,3.37897473912459,,
15.5961559121726,2.89242239041403,,
15.696131270584,1.65729033642589,,
15.7961066289954,1.59834218275275,,
15.8960819874067,1.62755175144588,,
15.9960573458181,1.2063360042494,,
16.0960327042295,1.1894166912531,,
16.1960080626408,-0.458091615790465,,
16.2959834210522,-0.705411359428293,,
16.3959587794635,-0.99517471025937,,
16.4959341378749,-2.48856874026734,,
16.5959094962863,-2.02578126679292,,
16.6958848546976,-1.71453152509703,,
16.795860213109,-3.14988481293579,,
16.8958355715204,-4.21137184521175,,
16.9958109299317,-5.32703569864991,,
17.0957862883431,-5.68952428782118,,
17.1957616467545,-4.63769053109783,,
17.2957370051658,-5.64806904803931,,
17.3957123635772,-5.80442900925678,,
17.4956877219885,-6.74559679026379,,
17.5956630803999,-8.49197824931835,,
17.6956384388113,-9.46307275451488,,
17.7956137972226,-9.5407976038209,,
17.895589155634,-10.5656583762463,,
17.9955645140454,-9.99122857327706,,
18.0955398724567,-10.0540594192025,,
18.1955152308681,-10.4425505485826,,
18.2954905892794,-9.6777385968311,,
18.3954659476908,-10.6068184036325,,
18.4954413061022,-10.8310041972274,,
18.5954166645135,-9.88617559991378,,
18.6953920229249,-13.0721597254517,,
18.7953673813363,-13.9084307899458,,
18.8953427397476,-15.1449628312638,,
18.995318098159,-18.1278292827588,,
19.0952934565704,-19.5685956670741,,
19.1952688149817,-20.2565417275455,,
19.2952441733931,-19.4484851222901,,
19.3952195318044,-18.7634113021432,,
19.4951948902158,-20.061828103722,,
19.5951702486272,-19.2276224587491,,
19.6951456070385,-17.6201236998755,,
19.7951209654499,-19.4090013991092,,
19.8950963238613,-18.4928614177795,,
19.9950716822726,-18.5711104674633,,
20.095047040684,-20.192323703741,,
20.1950223990953,-18.6017517382938,,
20.2949977575067,-18.8542893127377,,
20.3949731159181,-18.9668937380877,,
20.4949484743294,-17.2262378328788,,
20.5949238327408,-17.2982633991242,,
